,FLAG_RESIL,CLASS_AGE,CLASS_OFFRE,CLASS_DEP,CLASS_VAR,CLASS_TU,CLASS_HORS_FFT,CLASS_QT_M1,CLASS_QT_M2,CLASS_QT_M3,CLASS_TYP_VAR,CHOIX_OFFRE
3025,RESIL_OUI,[51:110],O1O2,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXNON
3027,RESIL_OUI,[51:110],O1O2,NO_DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXOUI
3034,RESIL_NON,[51:110],O3O4,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXOUI
3038,RESIL_NON,[0:50],O1O2,NO_DEP,CROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXOUI
3042,RESIL_NON,[0:50],O5O6,DEP,DECROISSANCE,UTIL_EXCE,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_NEG,CHOIXNON
3044,RESIL_NON,[0:50],O3O4,DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXOUI
3046,RESIL_NON,[51:110],O1O2,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_NEG,CHOIXOUI
3050,RESIL_NON,[0:50],O3O4,DEP,CROISSANCE,UTIL_HAUTE,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
3054,RESIL_NON,[0:50],O3O4,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
3057,RESIL_NON,[51:110],O1O2,DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_NON,PAS_APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXOUI
3061,RESIL_OUI,[0:50],O1O2,NO_DEP,DECROISSANCE,UTIL_EXCE,HORS_FFT_NON,APPEL_M1,APPEL_M2,PAS_APPEL_M3,MOY_VAR_NEG,CHOIXNON
3069,RESIL_NON,[0:50],O3O4,DEP,CROISSANCE,UTIL_EXCE,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
3087,RESIL_NON,[0:50],O7,NO_DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
3090,RESIL_NON,[51:110],O3O4,NO_DEP,PAS_VARIATION,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,PAS_APPEL_M3,PEU_VAR_POS,CHOIXNON
3091,RESIL_OUI,[0:50],O1O2,DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,APPEL_M2,PAS_APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
3096,RESIL_OUI,[51:110],O3O4,NO_DEP,PAS_VARIATION,UTIL_BAS,HORS_FFT_NON,PAS_APPEL_M1,APPEL_M2,PAS_APPEL_M3,PEU_VAR_POS,CHOIXNON
3102,RESIL_NON,[0:50],O5O6,DEP,DECROISSANCE,UTIL_EXCE,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_NEG,CHOIXNON
3113,RESIL_OUI,[0:50],O1O2,NO_DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_NEG,CHOIXOUI
3114,RESIL_OUI,[0:50],O1O2,DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXOUI
3116,RESIL_OUI,[0:50],O3O4,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXNON
3119,RESIL_OUI,[0:50],O5O6,NO_DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,APPEL_M2,PAS_APPEL_M3,GRANDE_VAR_NEG,CHOIXNON
3131,RESIL_OUI,[51:110],O1O2,DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXOUI
3137,RESIL_OUI,[0:50],O3O4,NO_DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
3149,RESIL_OUI,[51:110],O3O4,DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,PAS_APPEL_M3,GRANDE_VAR_NEG,CHOIXNON
3157,RESIL_OUI,[51:110],O3O4,DEP,CROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
3161,RESIL_OUI,[51:110],O7,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXNON
3167,RESIL_OUI,[0:50],O1O2,NO_DEP,PAS_VARIATION,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,PAS_APPEL_M2,PAS_APPEL_M3,PEU_VAR_POS,CHOIXOUI
3168,RESIL_NON,[51:110],O3O4,DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
3173,RESIL_NON,[51:110],O1O2,DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
3176,RESIL_NON,[0:50],O1O2,DEP,PAS_VARIATION,UTIL_NORMAL,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,PAS_APPEL_M3,PEU_VAR_POS,CHOIXOUI
3184,RESIL_NON,[0:50],O1O2,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXOUI
3187,RESIL_NON,[51:110],O1O2,NO_DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
3197,RESIL_NON,[0:50],O3O4,DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_NEG,CHOIXOUI
3208,RESIL_NON,[0:50],O1O2,DEP,CROISSANCE,UTIL_EXCE,HORS_FFT_NON,PAS_APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
3218,RESIL_OUI,[0:50],O5O6,DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
3220,RESIL_NON,[51:110],O3O4,NO_DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
3222,RESIL_NON,[51:110],O1O2,DEP,CROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
3224,RESIL_OUI,[51:110],O7,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
3234,RESIL_OUI,[0:50],O5O6,DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,APPEL_M2,PAS_APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
3247,RESIL_OUI,[0:50],O1O2,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXOUI
3250,RESIL_OUI,[51:110],O3O4,DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_NEG,CHOIXNON
3257,RESIL_NON,[51:110],O1O2,DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_NEG,CHOIXOUI
3259,RESIL_OUI,[0:50],O1O2,DEP,DECROISSANCE,UTIL_EXCE,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_NEG,CHOIXNON
3266,RESIL_OUI,[0:50],O1O2,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_NON,PAS_APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXNON
3268,RESIL_OUI,[0:50],O3O4,DEP,DECROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
3275,RESIL_NON,[0:50],O5O6,DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,APPEL_M2,PAS_APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
3283,RESIL_OUI,[51:110],O1O2,DEP,CROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXOUI
3299,RESIL_NON,[51:110],O5O6,DEP,CROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXOUI
3308,RESIL_OUI,[0:50],O1O2,NO_DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXOUI
3311,RESIL_NON,[0:50],O5O6,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_NON,PAS_APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
3314,RESIL_OUI,[0:50],O7,DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
3315,RESIL_NON,[0:50],O1O2,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,APPEL_M2,PAS_APPEL_M3,PEU_VAR_NEG,CHOIXOUI
3324,RESIL_OUI,[0:50],O1O2,DEP,DECROISSANCE,UTIL_HAUTE,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_NEG,CHOIXOUI
3329,RESIL_NON,[51:110],O5O6,DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_NEG,CHOIXNON
3330,RESIL_OUI,[0:50],O3O4,DEP,CROISSANCE,UTIL_EXCE,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXNON
3334,RESIL_NON,[51:110],O1O2,NO_DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_NON,PAS_APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
3337,RESIL_OUI,[51:110],O3O4,DEP,CROISSANCE,UTIL_EXCE,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
3344,RESIL_NON,[51:110],O7,DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_NEG,CHOIXNON
3354,RESIL_NON,[0:50],O3O4,NO_DEP,PAS_VARIATION,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,PAS_APPEL_M3,PEU_VAR_POS,CHOIXNON
3356,RESIL_NON,[0:50],O1O2,NO_DEP,CROISSANCE,UTIL_EXCE,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXNON
3358,RESIL_NON,[51:110],O1O2,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_NEG,CHOIXOUI
3362,RESIL_OUI,[0:50],O3O4,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,PAS_APPEL_M3,PEU_VAR_NEG,CHOIXNON
3367,RESIL_OUI,[0:50],O3O4,NO_DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,APPEL_M2,PAS_APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
3368,RESIL_OUI,[0:50],O3O4,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_NEG,CHOIXNON
3371,RESIL_OUI,[0:50],O3O4,DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXOUI
3380,RESIL_NON,[51:110],O1O2,DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXOUI
3381,RESIL_NON,[51:110],O5O6,DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXOUI
3388,RESIL_NON,[0:50],O3O4,DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_NEG,CHOIXOUI
3393,RESIL_OUI,[0:50],O1O2,DEP,DECROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_NEG,CHOIXOUI
3394,RESIL_NON,[0:50],O5O6,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_NEG,CHOIXNON
3401,RESIL_OUI,[51:110],O7,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,PAS_APPEL_M3,GRANDE_VAR_NEG,CHOIXNON
3405,RESIL_NON,[0:50],O1O2,NO_DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,APPEL_M2,PAS_APPEL_M3,MOY_VAR_NEG,CHOIXOUI
3407,RESIL_NON,[0:50],O5O6,DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
3418,RESIL_OUI,[0:50],O3O4,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXOUI
3419,RESIL_OUI,[51:110],O1O2,DEP,DECROISSANCE,UTIL_HAUTE,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_NEG,CHOIXOUI
3422,RESIL_OUI,[0:50],O3O4,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXNON
3434,RESIL_NON,[0:50],O7,NO_DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXOUI
3435,RESIL_NON,[51:110],O3O4,NO_DEP,PAS_VARIATION,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
3440,RESIL_NON,[51:110],O1O2,DEP,PAS_VARIATION,UTIL_EXCE,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXNON
3453,RESIL_NON,[0:50],O1O2,NO_DEP,PAS_VARIATION,UTIL_BAS,HORS_FFT_NON,PAS_APPEL_M1,APPEL_M2,PAS_APPEL_M3,PEU_VAR_POS,CHOIXOUI
3459,RESIL_NON,[51:110],O5O6,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
3464,RESIL_NON,[0:50],O5O6,DEP,DECROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
3468,RESIL_NON,[0:50],O7,NO_DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_NEG,CHOIXOUI
3469,RESIL_NON,[0:50],O7,NO_DEP,DECROISSANCE,UTIL_HAUTE,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
3474,RESIL_OUI,[51:110],O3O4,DEP,CROISSANCE,UTIL_EXCE,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXNON
3485,RESIL_OUI,[0:50],O5O6,NO_DEP,DECROISSANCE,UTIL_HAUTE,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
3489,RESIL_NON,[51:110],O3O4,NO_DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
3492,RESIL_NON,[51:110],O5O6,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXNON
3494,RESIL_OUI,[51:110],O7,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_NON,PAS_APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
3501,RESIL_OUI,[51:110],O1O2,DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_NON,PAS_APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXOUI
3506,RESIL_OUI,[0:50],O5O6,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_NEG,CHOIXNON
3508,RESIL_OUI,[51:110],O5O6,DEP,CROISSANCE,UTIL_BAS,HORS_FFT_NON,PAS_APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
3510,RESIL_OUI,[51:110],O3O4,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,APPEL_M2,PAS_APPEL_M3,GRANDE_VAR_NEG,CHOIXNON
3521,RESIL_NON,[51:110],O1O2,DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_NEG,CHOIXOUI
3525,RESIL_NON,[0:50],O3O4,NO_DEP,CROISSANCE,UTIL_EXCE,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
3527,RESIL_OUI,[51:110],O1O2,NO_DEP,CROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
3529,RESIL_OUI,[0:50],O5O6,DEP,DECROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
3534,RESIL_NON,[0:50],O3O4,NO_DEP,PAS_VARIATION,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,PAS_APPEL_M2,PAS_APPEL_M3,PEU_VAR_POS,CHOIXNON
3547,RESIL_NON,[0:50],O3O4,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXNON
3548,RESIL_NON,[51:110],O1O2,NO_DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_NON,PAS_APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXOUI
3558,RESIL_OUI,[0:50],O3O4,DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
3572,RESIL_OUI,[0:50],O3O4,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_NEG,CHOIXNON
3588,RESIL_OUI,[0:50],O3O4,DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_NEG,CHOIXOUI
3589,RESIL_OUI,[0:50],O1O2,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_NON,PAS_APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXNON
3590,RESIL_NON,[51:110],O1O2,NO_DEP,DECROISSANCE,UTIL_HAUTE,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_NEG,CHOIXOUI
3592,RESIL_NON,[0:50],O3O4,DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
3593,RESIL_OUI,[51:110],O1O2,DEP,DECROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_NEG,CHOIXOUI
3599,RESIL_OUI,[51:110],O3O4,NO_DEP,DECROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_NEG,CHOIXOUI
3607,RESIL_NON,[0:50],O1O2,NO_DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_NEG,CHOIXOUI
3608,RESIL_NON,[51:110],O3O4,DEP,CROISSANCE,UTIL_HAUTE,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXOUI
3613,RESIL_NON,[51:110],O5O6,DEP,CROISSANCE,UTIL_EXCE,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXNON
3620,RESIL_OUI,[0:50],O1O2,DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,PAS_APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXOUI
3623,RESIL_OUI,[0:50],O3O4,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXNON
3629,RESIL_NON,[0:50],O3O4,DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXOUI
3633,RESIL_OUI,[51:110],O1O2,NO_DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_NON,PAS_APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXOUI
3644,RESIL_NON,[0:50],O5O6,NO_DEP,CROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXOUI
3651,RESIL_NON,[51:110],O3O4,DEP,CROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
3656,RESIL_OUI,[0:50],O1O2,DEP,DECROISSANCE,UTIL_EXCE,HORS_FFT_NON,APPEL_M1,APPEL_M2,PAS_APPEL_M3,MOY_VAR_NEG,CHOIXNON
3665,RESIL_OUI,[0:50],O7,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_NON,PAS_APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXNON
3684,RESIL_OUI,[0:50],O1O2,NO_DEP,CROISSANCE,UTIL_EXCE,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
3689,RESIL_NON,[0:50],O5O6,NO_DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_NEG,CHOIXOUI
3694,RESIL_NON,[51:110],O1O2,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXNON
3698,RESIL_NON,[51:110],O1O2,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,PAS_APPEL_M3,PEU_VAR_NEG,CHOIXOUI
3706,RESIL_NON,[51:110],O3O4,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXNON
3711,RESIL_NON,[51:110],O7,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_NEG,CHOIXNON
3712,RESIL_OUI,[51:110],O1O2,DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_NEG,CHOIXOUI
3716,RESIL_OUI,[51:110],O5O6,NO_DEP,PAS_VARIATION,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,PAS_APPEL_M3,PEU_VAR_POS,CHOIXNON
3722,RESIL_OUI,[0:50],O1O2,NO_DEP,PAS_VARIATION,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,PAS_APPEL_M3,PEU_VAR_POS,CHOIXNON
3724,RESIL_OUI,[0:50],O1O2,NO_DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_NON,PAS_APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
3743,RESIL_NON,[0:50],O1O2,DEP,DECROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,APPEL_M2,PAS_APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
3744,RESIL_NON,[0:50],O7,NO_DEP,CROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXOUI
